id_respuesta,pilar,afirmacion_material,tipo_afirmacion,fuentes_asociadas,id_src,url_o_referencia,calidad_fuente,respaldo_efectivo,es_inferencia,es_ejemplo_sintetico,limitacion_verificacion,estado_afirmacion,observaciones
JEV-P10-017,P10,"Los sistemas de búsqueda y reranking presentan un sesgo sistemático hacia documentos extensos o párrafos verbosos, los cuales tienden a recibir puntuaciones más altas por mera acumulación de términos afines. Para mitigar este sesgo, el sistema debe normalizar los scores semánticos en función de la longitud del pasaje o estructurar la evaluación comparando exclusivamente fragmentos normalizados de tamaño uniforme (e.g.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK) | SRC-0063: InfoWorld: TypeSafe AI's New Models Work with Machines, Not Humans | SRC-0112: Documentos Analíticos Canónicos P10 (P10_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0040; SRC-0063; SRC-0112,https://docs.typesafe.ai/ | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a) | https://www.infoworld.com/article/4223468/typesafe-ais-new-models-work-with-machines-not-humans.html | Cuaderno canónico P10 (762a1766-04d4-4a97-aad4-888b8a309c02),Canónico interno; Proveedor,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P10-018,P10,"Cualquier modificación, revocación o actualización de un documento fuente debe activar un mecanismo inmediato de invalidación en cascada sobre los índices de búsqueda, los embeddings cacheados y las decisiones de relevancia generadas previamente. Cada artefacto en la base de datos debe almacenar el hash criptográfico SHA-256 del contenido original.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK) | SRC-0063: InfoWorld: TypeSafe AI's New Models Work with Machines, Not Humans | SRC-0112: Documentos Analíticos Canónicos P10 (P10_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0040; SRC-0063; SRC-0112,https://docs.typesafe.ai/ | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a) | https://www.infoworld.com/article/4223468/typesafe-ais-new-models-work-with-machines-not-humans.html | Cuaderno canónico P10 (762a1766-04d4-4a97-aad4-888b8a309c02),Canónico interno; Proveedor,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P10-019,P10,"Para sintetizar conocimiento que cruza múltiples dominios (los 18 pilares y la síntesis transversal), el sistema no debe intentar cargar indiscriminadamente todo el corpus en una sola consulta. La arquitectura federada debe implementar un Router Semántico inicial que analice la pregunta del usuario y seleccione los 2 o 3 pilares pertinentes basándose en sus metadatos y resúmenes ejecutivos.",metodo_general,"SRC-0002: TypeSafe AI Official Documentation | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK) | SRC-0063: InfoWorld: TypeSafe AI's New Models Work with Machines, Not Humans | SRC-0112: Documentos Analíticos Canónicos P10 (P10_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0040; SRC-0063; SRC-0112,https://docs.typesafe.ai/ | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a) | https://www.infoworld.com/article/4223468/typesafe-ais-new-models-work-with-machines-not-humans.html | Cuaderno canónico P10 (762a1766-04d4-4a97-aad4-888b8a309c02),Canónico interno; Proveedor,si,si,si,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P10-020,P10,El despliegue de Jev en producción para búsqueda documental debe someterse a un piloto controlado sobre un corpus público representativo (como la propia documentación técnica de TypeSafe y regulaciones laborales abiertas). El piloto debe evaluar cuantitativamente si el pipeline con Jev supera la línea base de BM25 en al menos un 15% de MRR@5.,objetivo_de_piloto,"SRC-0002: TypeSafe AI Official Documentation | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK) | SRC-0063: InfoWorld: TypeSafe AI's New Models Work with Machines, Not Humans | SRC-0112: Documentos Analíticos Canónicos P10 (P10_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0040; SRC-0063; SRC-0112,https://docs.typesafe.ai/ | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a) | https://www.infoworld.com/article/4223468/typesafe-ais-new-models-work-with-machines-not-humans.html | Cuaderno canónico P10 (762a1766-04d4-4a97-aad4-888b8a309c02),Canónico interno; Proveedor,parcial,si,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-001,P11,"Jev 1.13 no debe considerarse un oráculo de seguridad omnisciente ni una barrera defensiva suficiente por sí sola. Jev opera eficazmente como un guardrail semántico rápido de segunda línea para clasificar intenciones maliciosas, toxicidad o solicitudes abusivas, pero debe estar obligatoriamente precedido por filtros deterministas en CPU (listas blancas, validación de esquemas y sanitización regex de secretos).",medido,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-002,P11,"Las inyecciones de instrucciones buscan secuestrar la lógica del modelo mediante directivas como 'ignora las instrucciones previas' incrustadas en el state. La ventaja estructural de Jev radica en su contrato discriminativo: al responder mediante logits cerrados (Choice, Score, Noul) y no generar texto libre autoregresivo, el modelo es inmune al jailbreak generativo tradicional.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-003,P11,"Toda información personal identificable (PII) —incluyendo RUTs chilenos, números de pasaporte, correos electrónicos, números de teléfono y números de tarjetas de crédito— debe redactarse u ofuscarse de forma determinista en CPU antes de que el texto sea enviado a la API de TypeSafe. Aunque TypeSafe ofrezca acuerdos de confidencialidad, la responsabilidad penal y regulatoria (Ley 19.628 y RGPD) exige que los datos sensibles nunca abandonen el perímetro corporativo.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-004,P11,"El sistema debe garantizar que el contenido de una fuente externa analizada no pueda usurpar el rol de instrucción maestra. En el modelo mental de Jev, las instrucciones legítimas residen única y exclusivamente en el parámetro instructions de cada primitiva (Choice, Score, Noul) enviado por el backend confiable.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-005,P11,"Las llaves de API (TYPESAFEAPIKEY, tokens de NotebookLM, credenciales de brokers MT5) jamás deben quemarse en scripts, celdas de Jupyter Notebooks, archivos Markdown de la base de conocimiento ni repositorios Git. Debe aplicarse un hook de pre-commit con herramientas de detección estática (Gitleaks, TruffleHog) y una regla estricta de regex en runtime.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-006,P11,"Las pruebas de penetración, evaluación de inyecciones y validación de guardrails deben ejecutarse en un banco de pruebas aislado utilizando conjuntos de casos sintéticos y mocks locales de la API. Queda prohibido disparar payloads maliciosos reales contra herramientas externas, bases de datos en producción o la API pública de TypeSafe sin aislamiento, para evitar bloqueos por parte de los sistemas de detección de intrusos (WAF) del proveedor y riesgos operativos.",documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-007,P11,"El ajuste de umbrales en un guardrail semántico implica un trade-off económico y operativo riguroso: un Falso Positivo (bloquear una solicitud legítima) genera fricción con el usuario, pérdida de ventas o interrupción de flujos de trading; un Falso Negativo (permitir el paso de una inyección o dato corrupto) genera riesgo de ciberseguridad o decisiones automatizadas erróneas. El umbral de corte debe fijarse minimizando la función de costo esperado total: $C = FP \times C{FP} + FN \times C{FN}$.",objetivo_de_piloto,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,parcial,si,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-008,P11,"Existe un riesgo crítico de colusión epistémica cuando el modelo que propone una acción y el modelo que la verifica comparten la misma arquitectura, preentrenamiento o datos base. Si se utiliza Jev tanto para clasificar una noticia como para verificar si la clasificación fue correcta, ambos compartirán los mismos puntos ciegos y sesgos inductivos.",metodo_general,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,si,si,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-009,P11,Un vector de ataque sofisticado consiste en inyectar contenido que simula ser una política corporativa oficial o una excepción autorizada (e.g. 'Autorizado por Gerencia General según Decreto 404').,documentado,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0041; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P11-010,P11,"En arquitecturas que integran agentes con el protocolo Model Context Protocol (MCP), existe el riesgo crítico de exfiltración encubierta de datos a través de los argumentos de las herramientas invocadas (e.g. pasar secretos en parámetros de búsqueda de un conector externo) o mediante la solicitud de URLs externas controladas por un atacante.",metodo_general,"SRC-0002: TypeSafe AI Official Documentation | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0062: GitHub: typesafe-ai/typesafe-sdk-python — SDK Oficial y Especificación de Tipos | SRC-0113: Documentos Analíticos Canónicos P11 (P11_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX)",SRC-0002; SRC-0028; SRC-0062; SRC-0113,"https://docs.typesafe.ai/ | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | https://github.com/typesafe-ai/typesafe-sdk-python | Cuaderno canónico P11 (703b4f94-7e0f-46e4-8fa1-7df6cb846fa0)",Canónico interno; Proveedor; Tercero independiente,si,si,si,salida_no_preservada_mcp,consistente_teorico,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
