id,pilar,pregunta,puntuacion_alcance,justificacion_alcance,puntuacion_evidencia,justificacion_evidencia,puntuacion_exactitud,justificacion_exactitud,puntuacion_utilidad,justificacion_utilidad,puntuacion_validacion,justificacion_validacion,puntuacion_total,evidencia_observada,deficiencia_residual,estado,fecha,metodo_calculo
JEV-P06-007,P06,¿Qué métricas por clase y segmento evitan que la exactitud global oculte fracasos operativamente costosos?,4,"Alcance específico y bien delimitado para JEV-P06-007: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué métricas por clase y segmento evitan que la e...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0003, SRC-0035, SRC-0046, SRC-0047, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué métricas por clase y segmento evitan que la e...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0003, SRC-0035, SRC-0046, SRC-0047, SRC-0048. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-008,P06,¿Cómo comparar sistemas en los mismos casos mediante un diseño pareado y estimar incertidumbre de las diferencias?,4,"Alcance específico y bien delimitado para JEV-P06-008: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo comparar sistemas en los mismos casos median...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0002, SRC-0046, SRC-0047, SRC-0048, SRC-0049); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo comparar sistemas en los mismos casos median...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0046, SRC-0047, SRC-0048, SRC-0049. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-009,P06,"¿Cómo medir latencia de extremo a extremo, incluida red, preparación, colas, reintentos y validación de la salida?",4,"Alcance específico y bien delimitado para JEV-P06-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo medir latencia de extremo a extremo, incluid...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0026, SRC-0038, SRC-0040, SRC-0046); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,"Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo medir latencia de extremo a extremo, incluid...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0026, SRC-0038, SRC-0040, SRC-0046. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-010,P06,"¿Cómo medir costo por resultado aceptado contabilizando abstenciones, escalamiento, errores y revisión humana?",4,"Alcance específico y bien delimitado para JEV-P06-010: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo medir costo por resultado aceptado contabili...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0029, SRC-0032, SRC-0035, SRC-0041, SRC-0046); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo medir costo por resultado aceptado contabili...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0029, SRC-0032, SRC-0035, SRC-0041, SRC-0046. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-011,P06,"¿Qué criterios previos de aprobación, rechazo y suspensión impiden seleccionar retrospectivamente la métrica favorable?",4,"Alcance específico y bien delimitado para JEV-P06-011: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué criterios previos de aprobación, rechazo y su...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0002, SRC-0038, SRC-0041, SRC-0046, SRC-0049); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,"Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué criterios previos de aprobación, rechazo y su...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0002, SRC-0038, SRC-0041, SRC-0046, SRC-0049. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-012,P06,¿Cómo evaluar repetibilidad entre llamadas y estabilidad ante pequeñas reformulaciones sin confundirlas con corrección?,4,"Alcance específico y bien delimitado para JEV-P06-012: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo evaluar repetibilidad entre llamadas y estab...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0002, SRC-0030, SRC-0037, SRC-0046, SRC-0047, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo evaluar repetibilidad entre llamadas y estab...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0002, SRC-0030, SRC-0037, SRC-0046, SRC-0047, SRC-0048. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-013,P06,"¿Qué pruebas de perturbación revelan sensibilidad a distractores, orden, longitud, ortografía y evidencia contradictoria?",4,"Alcance específico y bien delimitado para JEV-P06-013: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué pruebas de perturbación revelan sensibilidad ...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0017, SRC-0040, SRC-0041, SRC-0046, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué pruebas de perturbación revelan sensibilidad ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0001, SRC-0017, SRC-0040, SRC-0041, SRC-0046, SRC-0048. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-014,P06,¿Cómo diseñar un conjunto adversarial separado sin permitir que domine artificialmente la estimación del desempeño cotidiano?,4,"Alcance específico y bien delimitado para JEV-P06-014: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo diseñar un conjunto adversarial separado sin...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0002, SRC-0040, SRC-0041, SRC-0046, SRC-0047, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo diseñar un conjunto adversarial separado sin...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0002, SRC-0040, SRC-0041, SRC-0046, SRC-0047, SRC-0048. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-015,P06,"¿Qué ablaciones identifican el aporte real de Jev frente al de recuperación, preprocesamiento, rúbrica y revisión humana?",4,"Alcance específico y bien delimitado para JEV-P06-015: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué ablaciones identifican el aporte real de Jev ...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0001, SRC-0034, SRC-0040, SRC-0046, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué ablaciones identifican el aporte real de Jev ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0001, SRC-0034, SRC-0040, SRC-0046, SRC-0048. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-016,P06,"¿Cómo auditar benchmarks publicados por el proveedor respecto de selección de tareas, jueces, costos y reproducibilidad?",4,"Alcance específico y bien delimitado para JEV-P06-016: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo auditar benchmarks publicados por el proveed...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0013, SRC-0026, SRC-0030, SRC-0046); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo auditar benchmarks publicados por el proveed...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0013, SRC-0026, SRC-0030, SRC-0046. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P06-017,P06,¿Cómo controlar comparaciones múltiples y reutilización del conjunto de prueba al explorar muchas formulaciones o modelos?,4,"Alcance específico y bien delimitado para JEV-P06-017: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo controlar comparaciones múltiples y reutiliz...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0002, SRC-0030, SRC-0046, SRC-0047, SRC-0049); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo controlar comparaciones múltiples y reutiliz...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,22/25,"Fuentes registradas: SRC-0002, SRC-0030, SRC-0046, SRC-0047, SRC-0049. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P06.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
