id_afirmacion,id_respuesta,pilar,pregunta,texto_afirmacion,fuente_src,titulo_fuente,url_fuente,tipo_relacion_respaldo,limite_epistemico
AF-JEV-P05-004-05,JEV-P05-004,P05,"¿Cómo diseñar una política que elija entre actuar, solicitar contexto, escalar o abstenerse según la incertidumbre y el impacto?","Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo diseñar una política que elija entre actuar, solicitar contexto, escalar o absteners...",SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-004-06,JEV-P05-004,P05,"¿Cómo diseñar una política que elija entre actuar, solicitar contexto, escalar o abstenerse según la incertidumbre y el impacto?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cómo diseñar una política que elija entre actuar, solicitar contexto, escalar o absteners...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-005-01,JEV-P05-005,P05,¿Cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbral universal de confianza?,Fundamentación técnica documentada en GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev relativa a ¿cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbr...,SRC-0020,Fuente SRC-0020,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-005-02,JEV-P05-005,P05,¿Cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbral universal de confianza?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbr...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-005-03,JEV-P05-005,P05,¿Cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbral universal de confianza?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbr...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-005-04,JEV-P05-005,P05,¿Cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbral universal de confianza?,Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbr...,SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-005-05,JEV-P05-005,P05,¿Cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbral universal de confianza?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cómo estimar el costo esperado de falsos positivos y falsos negativos sin imponer un umbr...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-006-01,JEV-P05-006,P05,"¿Cuándo usar Brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamiento no captura cada medida?","Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cuándo usar brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamien...",SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-006-02,JEV-P05-006,P05,"¿Cuándo usar Brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamiento no captura cada medida?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cuándo usar brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamien...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-006-03,JEV-P05-006,P05,"¿Cuándo usar Brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamiento no captura cada medida?","Fundamentación técnica documentada en Niculescu-Mizil & Caruana (2005): Predicting Good Probabilities With Supervised Learning relativa a ¿cuándo usar brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamien...",SRC-0042,Fuente SRC-0042,https://doi.org/10.1145/1102351.1102430,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-006-04,JEV-P05-006,P05,"¿Cuándo usar Brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamiento no captura cada medida?","Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿cuándo usar brier score, log loss y curvas de fiabilidad, y qué aspectos del comportamien...",SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-007-01,JEV-P05-007,P05,¿Cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calibración como ECE?,Fundamentación técnica documentada en TypeSafe AI: Confidence & Calibration relativa a ¿cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calib...,SRC-0003,Fuente SRC-0003,https://docs.typesafe.ai/confidence,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-007-02,JEV-P05-007,P05,¿Cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calibración como ECE?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calib...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-007-03,JEV-P05-007,P05,¿Cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calibración como ECE?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calib...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-007-04,JEV-P05-007,P05,¿Cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calibración como ECE?,Fundamentación técnica documentada en Brier (1950): Verification of Forecasts Expressed in Terms of Probability relativa a ¿cómo afectan la elección de intervalos y el tamaño de muestra a medidas de error de calib...,SRC-0044,Fuente SRC-0044,https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-008-01,JEV-P05-008,P05,¿Cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias o grupos relevantes?,Fundamentación técnica documentada en TypeSafe AI: Confidence & Calibration relativa a ¿cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias...,SRC-0003,Fuente SRC-0003,https://docs.typesafe.ai/confidence,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-008-02,JEV-P05-008,P05,¿Cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias o grupos relevantes?,Fundamentación técnica documentada en GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev relativa a ¿cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias...,SRC-0020,Fuente SRC-0020,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-008-03,JEV-P05-008,P05,¿Cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias o grupos relevantes?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-008-04,JEV-P05-008,P05,¿Cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias o grupos relevantes?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-008-05,JEV-P05-008,P05,¿Cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias o grupos relevantes?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cómo detectar buena calibración agregada que oculta errores graves en clases minoritarias...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-009-01,JEV-P05-009,P05,¿Cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto hasta evaluar la política completa?,Fundamentación técnica documentada en TypeSafe AI: Confidence & Calibration relativa a ¿cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto ...,SRC-0003,Fuente SRC-0003,https://docs.typesafe.ai/confidence,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-009-02,JEV-P05-009,P05,¿Cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto hasta evaluar la política completa?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto ...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-009-03,JEV-P05-009,P05,¿Cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto hasta evaluar la política completa?,Fundamentación técnica documentada en The Foundations of Cost-Sensitive Learning relativa a ¿cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto ...,SRC-0035,Fuente SRC-0035,https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-009-04,JEV-P05-009,P05,¿Cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto hasta evaluar la política completa?,"Fundamentación técnica documentada en Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) relativa a ¿cómo ajustar umbrales con validación reservando un conjunto final que permanezca intacto ...",SRC-0041,Fuente SRC-0041,Cuaderno canónico P05 (`d65c48bf-c7d3-44d4-b0cf-79842f3df7dc`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-010-01,JEV-P05-010,P05,¿Cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para automatizar una fracción del tráfico?,Fundamentación técnica documentada en GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev relativa a ¿cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para auto...,SRC-0020,Fuente SRC-0020,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965,medido_independiente,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-010-02,JEV-P05-010,P05,¿Cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para automatizar una fracción del tráfico?,Fundamentación técnica documentada en Guo et al. (2017): On Calibration of Modern Neural Networks relativa a ¿cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para auto...,SRC-0030,Fuente SRC-0030,https://arxiv.org/abs/1706.04599,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
AF-JEV-P05-010-03,JEV-P05-010,P05,¿Cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para automatizar una fracción del tráfico?,Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo expresar incertidumbre de las métricas y decidir si hay muestra suficiente para auto...,SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P05.
